-2.24791 -3.91167
0.974215 -0.91293
1.38634 -2.05746
1.74525 -0.901507
-0.677591 -1.18781
-0.585782 -1.13773
-0.0564082 -1.93547
-1.45873 -0.98357
-0.797118 -2.04371
0.29915 -0.293339
-1.29541 -2.68804
-2.35397 -2.24686
-3.75267 0.084538
0.523157 -2.11477
-0.117425 -1.28357
3.85955 0.389026
0.398389 -0.357314
-1.03842 -2.58305
0.375385 -3.48195
-0.335926 -3.53812
0.446128 -1.6669
-2.411 -0.844719
1.22061 -0.463149
-0.633067 -3.2038
2.20366 -3.28039
-1.63044 -5.48374
-2.39604 -3.0276
-4.02492 -2.4934
-1.48968 -2.41517
0.423447 -2.54266
0.763979 -3.42971
2.70825 -0.17633
-0.678648 -1.44582
1.37317 -1.12811
-0.980645 -2.43516
0.181473 -2.23421
-0.287849 -3.16407
2.13601 -1.36323
0.111725 -3.89225
-0.058343 -2.08991
-1.45706 0.160673
-1.50621 -2.99308
-0.0425853 -1.87135
-3.2627 -3.31979
-2.14836 -1.27959
-3.23901 -0.412135
1.98257 -1.25456
-1.42379 -3.75283
-0.445233 -1.01515
-1.33355 -0.631223
-0.862987 -0.891758
0.567737 -1.98233
-1.00678 -1.45358
-0.590191 -1.79326
-1.11873 -3.34846
0.76448 -2.91048
0.757549 -1.282
-3.67275 -2.07471
1.09397 -0.551325
0.0137885 0.163522
-0.412448 -1.70482
0.421025 -1.23371
0.584487 -4.505
-2.73879 0.210771
-1.65645 -1.56188
-1.18258 -0.181346
-1.78278 -1.57167
3.06757 -0.0300872
1.70931 -0.974022
-1.39449 -2.33311
2.53725 -1.55115
0.422706 -0.963662
-1.14679 -0.697444
0.211303 -2.66225
2.64226 0.528999
1.69253 -3.20841
1.98478 -1.98478
0.284952 -0.570021
2.44855 -3.14846
4.33944 -3.86361
-1.94168 -0.957187
-2.82574 -2.3749
0.0982961 -0.389228
-2.26215 -0.153859
0.668548 -1.09363
0.305172 -2.05491
-2.45232 -0.516202
-0.3681 -1.60406
-0.611015 -3.38687
-2.97029 -1.12713
1.80111 -2.64849
-0.508383 -0.411492
2.22844 -0.557015
0.0977617 -0.00222146
-1.35361 -0.794198
3.29796 0.354752
-1.16356 -0.870329
0.498508 -0.660572
-2.68822 -1.35455
-1.79442 -0.515427
2.22788 -1.5433
0.344276 -1.6337
1.14147 -2.01319
-1.78885 -0.760699
0.143813 -0.828815
0.0697859 -1.0951
1.96057 -0.592983
3.43157 -0.687957
0.274399 -3.78118
-0.674174 -2.05278
1.64786 -4.94918
-1.80611 -1.09375
-0.247329 -0.458584
-1.3829 -1.38166
-1.97672 -1.69516
-1.91594 -0.659318
0.624812 -0.706615
2.26779 0.246726
-1.83333 -0.179394
-1.68494 -0.190611
-5.70059 -1.22378
1.76609 0.397725
0.0382496 1.20784
-1.06972 0.711426
1.11414 -2.20965
-0.560333 0.858254
0.151017 1.4409
0.331542 0.0528963
0.435796 1.7885
-0.609889 0.546299
1.99764 -4.81487
0.615186 0.799779
0.294615 0.230682
-1.91219 0.560012
0.948187 0.406594
0.985972 0.940161
1.33856 -2.17618
1.29352 -1.69458
1.19688 -1.56676
1.47313 -1.41122
2.3451 -2.90507
1.95767 -1.69749
2.31196 -2.35928
1.16651 -0.845853
0.713283 -0.768338
