0.627504 0.256616
1.30804 -0.254863
4.78822 0.942808
5.77874 1.14418
6.30942 0.389838
5.8071 -0.259447
6.35618 -1.23335
5.98352 -0.929479
5.85567 0.804827
5.80939 0.567642
5.77656 -0.965842
3.76444 2.87711
6.12132 -0.0812959
2.46635 3.75131
2.06028 -0.521355
1.85227 1.55483
3.85955 0.389026
-0.90518 0.397938
0.398389 -0.357314
2.38231 1.2592
1.42659 0.623314
0.985972 0.940161
1.41234 0.747235
2.70825 -0.17633
3.05168 3.53295
3.91511 1.83205
2.17171 1.96665
2.72948 2.17736
3.68804 1.07546
2.63574 2.82448
0.615186 0.799779
1.51926 0.881006
1.72788 2.00609
2.26371 3.58627
1.79883 -0.297205
3.06757 -0.0300872
1.0652 -0.138254
2.67074 0.240761
2.77334 2.22719
2.64226 0.528999
2.08441 1.41718
1.05895 2.20231
2.17931 0.713023
2.4235 2.4953
0.70711 1.79833
0.980895 -0.187023
-2.26215 -0.153859
0.580467 1.60392
2.22844 -0.557015
0.540118 1.46692
3.29796 0.354752
2.70363 1.31153
0.541564 -0.136578
-1.79442 -0.515427
0.921941 1.457
1.62292 2.12185
2.45822 1.33695
1.6145 0.0142848
3.0096 1.44264
3.43157 -0.687957
2.90639 2.41441
1.58543 0.66701
1.86134 0.271685
0.948187 0.406594
2.26779 0.246726
1.37416 0.540669
-1.83333 -0.179394
0.149926 0.937712
-1.68494 -0.190611
1.76609 0.397725
6.16308 0.742657
6.76808 0.471571
6.1787 0.707323
7.08568 0.426729
7.56918 -0.345
6.84372 0.977867
6.81934 0.0890129
6.71656 0.67455
6.08146 0.995985
7.0912 -0.62014
6.67838 0.0168515
1.35238 2.91938
1.91166 3.75135
0.284952 -0.570021
0.757968 -0.58687
0.498508 -0.660572
1.69217 3.6969
-2.27027 0.306941
5.92695 2.86353
1.82018 -0.593457
1.16651 -0.845853
1.96057 -0.592983
1.74525 -0.901507
2.13601 -1.36323
2.53725 -1.55115
-0.533777 0.430775
2.72925 -1.10126
2.22788 -1.5433
2.25385 -0.994743
3.48752 -0.9434
-3.23901 -0.412135
1.98257 -1.25456
1.70931 -0.974022
3.34069 -2.60261
3.60324 -2.25943
